identity,image_name,det_score,scale_used
Katharine_McPhee,Katharine_McPhee_003.jpg,0.9299669861793518,1
Katharine_McPhee,Katharine_McPhee_004.jpg,0.938725471496582,1
Katharine_McPhee,Katharine_McPhee_005.jpg,0.9981417655944824,1
Jack_Ma,jack4.jpg,0.9994944930076599,1
Jack_Ma,jack2.jpg,0.9996113181114197,1
Jack_Ma,jack3.jpg,0.999868631362915,1
Jack_Ma,jack1.jpg,0.9997203946113586,1
Jack_Ma,jack0.jpg,0.9998281002044678,1
Donald_Trump,donald trump speech101.jpg,0.9992111921310425,1
Donald_Trump,donald trump speech102.jpg,0.9997479915618896,1
Donald_Trump,donald trump speech103.jpg,0.9995036125183105,1
Donald_Trump,donald trump speech104.jpg,0.9996098875999451,1
Donald_Trump,donald trump speech105.jpg,0.9994050860404968,1
Alexandra_Daddario,Alexandra_Daddario_005.jpg,0.0,0
Alexandra_Daddario,Alexandra_Daddario_004.jpg,0.998403787612915,1
Alexandra_Daddario,Alexandra_Daddario_001.jpg,0.0,0
Alexandra_Daddario,Alexandra_Daddario_003.jpg,0.9932583570480347,1
Alexandra_Daddario,Alexandra_Daddario_002.jpg,0.0,0
Chris_Pratt,Chris_Pratt_001.jpg,0.0,0
Chris_Pratt,Chris_Pratt_003.jpg,0.9915190935134888,1
Chris_Pratt,Chris_Pratt_002.jpg,0.0,0
Chris_Pratt,Chris_Pratt_005.jpg,0.9751878380775452,1
Chris_Pratt,Chris_Pratt_004.jpg,0.9984543919563293,1
Pedro_Alonso,Pedro_Alonso_003.jpg,0.0,0
Pedro_Alonso,Pedro_Alonso_002.jpg,0.99820476770401,1
Pedro_Alonso,Pedro_Alonso_001.jpg,0.9637939929962158,1
Pedro_Alonso,Pedro_Alonso_005.jpg,0.9894168972969055,1
Pedro_Alonso,Pedro_Alonso_004.jpg,0.9994210600852966,1
Penn_Badgley,Penn_Badgley_004.jpg,0.9961729049682617,1
Penn_Badgley,Penn_Badgley_005.jpg,0.9978159666061401,1
Penn_Badgley,Penn_Badgley_002.jpg,0.0,0
Penn_Badgley,Penn_Badgley_003.jpg,0.9984894394874573,1
Penn_Badgley,Penn_Badgley_001.jpg,0.9945653676986694,1
Johnny_Depp,Johnny_Depp_001.jpg,0.0,0
Johnny_Depp,Johnny_Depp_003.jpg,0.9003868699073792,1
Johnny_Depp,Johnny_Depp_002.jpg,0.9977855682373047,1
Johnny_Depp,Johnny_Depp_005.jpg,0.0,0
Johnny_Depp,Johnny_Depp_004.jpg,0.0,0
Ursula_Corbero,Ursula_Corbero_003.jpg,0.9933454990386963,1
Ursula_Corbero,Ursula_Corbero_002.jpg,0.0,0
Ursula_Corbero,Ursula_Corbero_001.jpg,0.0,0
Ursula_Corbero,Ursula_Corbero_005.jpg,0.956398069858551,1
Ursula_Corbero,Ursula_Corbero_004.jpg,0.9956735968589783,1
Robert_Downey_Jr,Robert_Downey_Jr_001.jpg,0.9961305856704712,1
Robert_Downey_Jr,Robert_Downey_Jr_003.jpg,0.0,0
Robert_Downey_Jr,Robert_Downey_Jr_002.jpg,0.0,0
Robert_Downey_Jr,Robert_Downey_Jr_005.jpg,0.9941861629486084,1
Robert_Downey_Jr,Robert_Downey_Jr_004.jpg,0.9995740652084351,1
Marie_Avgeropoulos,Marie_Avgeropoulos_002.jpg,0.9427124857902527,1
Marie_Avgeropoulos,Marie_Avgeropoulos_003.jpg,0.9968594312667847,1
Marie_Avgeropoulos,Marie_Avgeropoulos_001.jpg,0.9959597587585449,1
Marie_Avgeropoulos,Marie_Avgeropoulos_004.jpg,0.0,0
Marie_Avgeropoulos,Marie_Avgeropoulos_005.jpg,0.9968045949935913,1
Emma_Stone,Emma_Stone_002.jpg,0.9959923624992371,1
Emma_Stone,Emma_Stone_003.jpg,0.0,0
Emma_Stone,Emma_Stone_001.jpg,0.9453198313713074,1
Emma_Stone,Emma_Stone_004.jpg,0.9917054772377014,1
Emma_Stone,Emma_Stone_005.jpg,0.0,0
Millie_Bobby_Brown,Millie_Bobby_Brown_001.jpg,0.9989234805107117,1
Millie_Bobby_Brown,Millie_Bobby_Brown_002.jpg,0.9976511001586914,1
Millie_Bobby_Brown,Millie_Bobby_Brown_003.jpg,0.0,0
Millie_Bobby_Brown,Millie_Bobby_Brown_004.jpg,0.9933621883392334,1
Millie_Bobby_Brown,Millie_Bobby_Brown_005.jpg,0.0,0
Taylor_Swift,Taylor_Swift_004.jpg,0.9984750747680664,1
Taylor_Swift,Taylor_Swift_005.jpg,0.0,0
Taylor_Swift,Taylor_Swift_002.jpg,0.9040688872337341,1
Taylor_Swift,Taylor_Swift_003.jpg,0.0,0
Taylor_Swift,Taylor_Swift_001.jpg,0.9985789656639099,1
Alvaro_Morte,Alvaro_Morte_002.jpg,0.9969762563705444,1
Alvaro_Morte,Alvaro_Morte_003.jpg,0.9993736743927002,1
Alvaro_Morte,Alvaro_Morte_001.jpg,0.9645718336105347,1
Alvaro_Morte,Alvaro_Morte_004.jpg,0.0,0
Alvaro_Morte,Alvaro_Morte_005.jpg,0.9938212037086487,1
Chris_Hemsworth,Chris_Hemsworth_002.jpg,0.9858914613723755,1
Chris_Hemsworth,Chris_Hemsworth_003.jpg,0.9981690645217896,1
Chris_Hemsworth,Chris_Hemsworth_001.jpg,0.0,0
Chris_Hemsworth,Chris_Hemsworth_004.jpg,0.990958571434021,1
Chris_Hemsworth,Chris_Hemsworth_005.jpg,0.9343779683113098,1
Miley_Cyrus,Miley_Cyrus_002.jpg,0.9968478083610535,1
Miley_Cyrus,Miley_Cyrus_003.jpg,0.9992929100990295,1
Miley_Cyrus,Miley_Cyrus_001.jpg,0.0,0
Miley_Cyrus,Miley_Cyrus_004.jpg,0.9979436993598938,1
Miley_Cyrus,Miley_Cyrus_005.jpg,0.9791234731674194,1
