quality_score,det_score,best_similarity,second_best_similarity,margin,true_identity,predicted_identity,label
30.971708297729492,0.0,0.7267326,0.18990706,0.53682554,Hamid_Karzai,Hamid_Karzai,1
27.575368881225586,0.0,0.6590853,0.18751633,0.47156894,Hamid_Karzai,Hamid_Karzai,1
16.840530395507812,0.0,0.66091025,0.26100612,0.39990413,Vladimir_Putin,Vladimir_Putin,1
15.522821426391602,0.0,0.67637527,0.20952712,0.46684813,Vladimir_Putin,Vladimir_Putin,1
17.528518676757812,0.0,0.71267605,0.21000552,0.5026705,Vladimir_Putin,Vladimir_Putin,1
23.20011329650879,0.0,0.49299824,0.2610682,0.23193005,Vladimir_Putin,Vladimir_Putin,1
18.721769332885742,0.0,0.56664324,0.2962891,0.27035415,Vladimir_Putin,Vladimir_Putin,1
19.184486389160156,0.0,0.693465,0.20026189,0.4932031,Vladimir_Putin,Vladimir_Putin,1
18.53463363647461,0.0,0.7123424,0.20022367,0.5121187,Vladimir_Putin,Vladimir_Putin,1
21.846527099609375,0.0,0.65426004,0.18529487,0.46896517,Vladimir_Putin,Vladimir_Putin,1
28.51284408569336,0.0,0.67710876,0.21324414,0.46386462,Vladimir_Putin,Vladimir_Putin,1
19.14593505859375,0.0,0.6580733,0.2643011,0.3937722,Vladimir_Putin,Vladimir_Putin,1
15.715987205505371,0.0,0.45227686,0.25894755,0.1933293,Vladimir_Putin,Vladimir_Putin,1
23.685916900634766,0.0,0.7206003,0.21626359,0.5043367,Vladimir_Putin,Vladimir_Putin,1
31.845502853393555,0.0,0.69417834,0.22460708,0.46957126,Vladimir_Putin,Vladimir_Putin,1
26.648160934448242,0.0,0.5694581,0.3131392,0.25631893,Vladimir_Putin,Vladimir_Putin,1
22.038000106811523,0.0,0.6380429,0.25080225,0.38724068,Vladimir_Putin,Vladimir_Putin,1
42.254371643066406,0.0,0.6856816,0.21825415,0.46742743,Vladimir_Putin,Vladimir_Putin,1
27.199520111083984,0.0,0.75358593,0.21313624,0.5404497,Vladimir_Putin,Vladimir_Putin,1
20.302818298339844,0.0,0.6479745,0.25678134,0.39119315,Vladimir_Putin,Vladimir_Putin,1
26.439891815185547,0.0,0.709668,0.19085446,0.5188135,Vladimir_Putin,Vladimir_Putin,1
14.913130760192871,0.0,0.7552904,0.20196407,0.5533263,Vladimir_Putin,Vladimir_Putin,1
15.599756240844727,0.0,0.65190375,0.19405834,0.4578454,Vladimir_Putin,Vladimir_Putin,1
26.762088775634766,0.0,0.7262193,0.24242014,0.48379916,Vladimir_Putin,Vladimir_Putin,1
16.119159698486328,0.0,0.65462303,0.24396202,0.410661,Vladimir_Putin,Vladimir_Putin,1
23.917455673217773,0.0,0.79272,0.19867839,0.59404165,Vladimir_Putin,Vladimir_Putin,1
15.1900634765625,0.0,0.56947476,0.23110327,0.3383715,Vladimir_Putin,Vladimir_Putin,1
19.903453826904297,0.0,0.74344206,0.2687146,0.47472745,Vladimir_Putin,Vladimir_Putin,1
25.536540985107422,0.0,0.6513537,0.25130254,0.40005118,Vladimir_Putin,Vladimir_Putin,1
21.864383697509766,0.0,0.65125024,0.23564917,0.41560107,Vladimir_Putin,Vladimir_Putin,1
15.923526763916016,0.0,0.6143842,0.27010095,0.34428322,Vladimir_Putin,Vladimir_Putin,1
15.796192169189453,0.0,0.5931853,0.2472933,0.345892,Vladimir_Putin,Vladimir_Putin,1
13.405662536621094,0.0,0.627951,0.20044132,0.42750973,Vladimir_Putin,Vladimir_Putin,1
15.753993034362793,0.0,0.6665993,0.22480932,0.44178995,Vladimir_Putin,Vladimir_Putin,1
26.931129455566406,0.0,0.6451022,0.22426948,0.42083272,Vladimir_Putin,Vladimir_Putin,1
16.68428611755371,0.0,0.64354926,0.26958686,0.3739624,Vladimir_Putin,Vladimir_Putin,1
18.34050750732422,0.0,0.64053965,0.22166234,0.4188773,Vladimir_Putin,Vladimir_Putin,1
22.072338104248047,0.0,0.72651875,0.23195297,0.49456578,Vladimir_Putin,Vladimir_Putin,1
22.136030197143555,0.0,0.6385563,0.2826905,0.3558658,Vladimir_Putin,Vladimir_Putin,1
34.40226745605469,0.0,0.78299046,0.20041606,0.58257437,Vladimir_Putin,Vladimir_Putin,1
18.636512756347656,0.0,0.63831043,0.21442652,0.42388391,Vladimir_Putin,Vladimir_Putin,1
15.704099655151367,0.0,0.741559,0.2620786,0.47948042,Vladimir_Putin,Vladimir_Putin,1
16.150114059448242,0.0,0.38765186,0.33703816,0.0506137,Jennifer_Lopez,Donald_Rumsfeld,0
14.522361755371094,0.0,0.46054798,0.4198847,0.040663272,Jennifer_Lopez,Hamid_Karzai,0
37.56756591796875,0.0,0.70380795,0.18077755,0.5230304,Jennifer_Lopez,Jennifer_Lopez,1
16.805702209472656,0.0,0.66866535,0.19686775,0.4717976,Jennifer_Lopez,Jennifer_Lopez,1
26.68109703063965,0.0,0.60975623,0.16696489,0.44279134,Jennifer_Lopez,Jennifer_Lopez,1
13.433038711547852,0.0,0.41545856,0.41082084,0.004637718,Jennifer_Lopez,Hamid_Karzai,0
32.204872131347656,0.0,0.66657114,0.20456168,0.46200946,Jennifer_Lopez,Jennifer_Lopez,1
29.519412994384766,0.0,0.62901837,0.18655804,0.44246033,Jennifer_Lopez,Jennifer_Lopez,1
27.690601348876953,0.0,0.75537634,0.23503035,0.520346,Jennifer_Lopez,Jennifer_Lopez,1
19.523956298828125,0.0,0.5101832,0.17580457,0.33437866,Jennifer_Lopez,Jennifer_Lopez,1
15.815876007080078,0.0,0.6930065,0.22896011,0.46404642,Jennifer_Lopez,Jennifer_Lopez,1
16.512226104736328,0.0,0.50238395,0.4498663,0.052517653,Jennifer_Lopez,Hamid_Karzai,0
23.48221778869629,0.0,0.7007647,0.20859614,0.49216858,Jennifer_Lopez,Jennifer_Lopez,1
25.89663314819336,0.0,0.56106114,0.2099459,0.35111523,Jennifer_Lopez,Jennifer_Lopez,1
13.85331916809082,0.0,0.64355385,0.250583,0.39297086,Jennifer_Lopez,Jennifer_Lopez,1
26.7423095703125,0.0,0.61216164,0.25612015,0.3560415,Jennifer_Lopez,Jennifer_Lopez,1
32.778160095214844,0.0,0.69143105,0.2336435,0.45778754,Jennifer_Lopez,Jennifer_Lopez,1
35.406761169433594,0.0,0.7522892,0.22696128,0.5253279,Jennifer_Lopez,Jennifer_Lopez,1
23.060710906982422,0.0,0.6860485,0.2567864,0.4292621,Jennifer_Lopez,Jennifer_Lopez,1
21.054908752441406,0.0,0.73108935,0.2268756,0.50421375,Jennifer_Lopez,Jennifer_Lopez,1
18.803707122802734,0.0,0.3794275,0.35165465,0.027772844,Muhammad_Ali,Abdullah_Gul,0
16.497201919555664,0.0,0.63096666,0.20671435,0.42425233,Muhammad_Ali,Muhammad_Ali,1
14.51291561126709,0.0,0.6227453,0.20350638,0.4192389,Muhammad_Ali,Muhammad_Ali,1
15.601339340209961,0.0,0.657372,0.22193225,0.43543977,Muhammad_Ali,Muhammad_Ali,1
18.20384407043457,0.0,0.6536815,0.19708803,0.45659348,Muhammad_Ali,Muhammad_Ali,1
22.742191314697266,0.0,0.44319475,0.36907393,0.07412082,Muhammad_Ali,Abdullah_Gul,0
16.262344360351562,0.0,0.45913562,0.37521517,0.08392045,Muhammad_Ali,Abdullah_Gul,0
15.274617195129395,0.0,0.3980413,0.3639372,0.03410411,Muhammad_Ali,Abdullah_Gul,0
21.82139015197754,0.0,0.70627105,0.24258365,0.46368742,Jack_Straw,Jack_Straw,1
24.8038330078125,0.0,0.6955909,0.30498838,0.39060253,Jack_Straw,Jack_Straw,1
14.915610313415527,0.0,0.7172171,0.30542713,0.41178995,Jack_Straw,Jack_Straw,1
15.254734992980957,0.0,0.70719445,0.28952423,0.41767022,Jack_Straw,Jack_Straw,1
19.317852020263672,0.0,0.5678411,0.21031567,0.35752544,Jack_Straw,Jack_Straw,1
19.616504669189453,0.0,0.60685915,0.22673132,0.38012785,Jack_Straw,Jack_Straw,1
13.580829620361328,0.0,0.51591146,0.26922184,0.24668962,Jack_Straw,Jack_Straw,1
15.545772552490234,0.0,0.74147433,0.3112222,0.43025213,Jack_Straw,Jack_Straw,1
12.92064094543457,0.0,0.6364366,0.28512448,0.3513121,Jack_Straw,Jack_Straw,1
12.967020988464355,0.0,0.55051684,0.26850277,0.28201407,Jack_Straw,Jack_Straw,1
15.428915023803711,0.0,0.6099638,0.2423138,0.36764997,Jack_Straw,Jack_Straw,1
13.41427230834961,0.0,0.55330884,0.270656,0.28265285,Jack_Straw,Jack_Straw,1
28.96317481994629,0.0,0.74547136,0.30349308,0.44197828,Jack_Straw,Jack_Straw,1
17.921958923339844,0.0,0.6478157,0.27977002,0.3680457,Jack_Straw,Jack_Straw,1
17.79151153564453,0.0,0.7561523,0.2817034,0.47444886,Jack_Straw,Jack_Straw,1
18.851764678955078,0.0,0.63670367,0.24151991,0.39518374,Jack_Straw,Jack_Straw,1
15.30860710144043,0.0,0.5301938,0.32543075,0.20476305,Jack_Straw,Jack_Straw,1
20.88547706604004,0.0,0.71413004,0.26284963,0.45128042,Jack_Straw,Jack_Straw,1
19.405433654785156,0.0,0.74941516,0.29533815,0.454077,Jack_Straw,Jack_Straw,1
26.516464233398438,0.0,0.73739314,0.28923714,0.448156,Jack_Straw,Jack_Straw,1
15.952764511108398,0.0,0.6689858,0.22272101,0.44626477,Jack_Straw,Jack_Straw,1
15.359542846679688,0.0,0.61004686,0.28711617,0.3229307,Jack_Straw,Jack_Straw,1
22.032760620117188,0.0,0.5900987,0.20878336,0.38131532,Jack_Straw,Jack_Straw,1
20.241498947143555,0.0,0.75964373,0.29257908,0.46706465,Jack_Straw,Jack_Straw,1
20.86264419555664,0.0,0.76140404,0.27419478,0.48720926,Tang_Jiaxuan,Tang_Jiaxuan,1
16.59975242614746,0.0,0.76354253,0.27136603,0.4921765,Tang_Jiaxuan,Tang_Jiaxuan,1
17.885610580444336,0.0,0.6603955,0.27744907,0.38294643,Tang_Jiaxuan,Tang_Jiaxuan,1
13.633261680603027,0.0,0.74461347,0.2574938,0.48711967,Tang_Jiaxuan,Tang_Jiaxuan,1
18.14072036743164,0.0,0.7473005,0.28808123,0.45921928,Tang_Jiaxuan,Tang_Jiaxuan,1
14.176901817321777,0.0,0.6705254,0.26801094,0.40251443,Tang_Jiaxuan,Tang_Jiaxuan,1
18.646800994873047,0.0,0.8279886,0.26478705,0.56320155,Tang_Jiaxuan,Tang_Jiaxuan,1
17.163116455078125,0.0,0.70857805,0.22687869,0.48169935,Tang_Jiaxuan,Tang_Jiaxuan,1
16.5783748626709,0.0,0.8084249,0.26561552,0.54280937,Tang_Jiaxuan,Tang_Jiaxuan,1
15.02199935913086,0.0,0.79182404,0.2500729,0.54175115,Tang_Jiaxuan,Tang_Jiaxuan,1
16.52178192138672,0.0,0.7606128,0.23442017,0.5261926,Tang_Jiaxuan,Tang_Jiaxuan,1
22.56014060974121,0.0,0.7151655,0.31874204,0.39642346,Tang_Jiaxuan,Tang_Jiaxuan,1
17.66925048828125,0.0,0.68115455,0.31203383,0.36912072,Bill_Clinton,Bill_Clinton,1
22.328914642333984,0.0,0.7321923,0.20375125,0.528441,Bill_Clinton,Bill_Clinton,1
17.566492080688477,0.0,0.5957478,0.2619058,0.33384204,Bill_Clinton,Bill_Clinton,1
25.663227081298828,0.0,0.7474979,0.23200786,0.51549006,Bill_Clinton,Bill_Clinton,1
15.37546157836914,0.0,0.7154418,0.20827004,0.50717175,Bill_Clinton,Bill_Clinton,1
27.792509078979492,0.0,0.6065978,0.2727238,0.333874,Bill_Clinton,Bill_Clinton,1
38.5308723449707,0.0,0.7452235,0.21083537,0.5343882,Bill_Clinton,Bill_Clinton,1
40.28795623779297,0.0,0.73235804,0.21628913,0.51606894,Bill_Clinton,Bill_Clinton,1
22.268226623535156,0.0,0.58931136,0.23860712,0.35070425,Bill_Clinton,Bill_Clinton,1
15.22867202758789,0.0,0.50768054,0.3290927,0.17858782,Bill_Clinton,Bill_Clinton,1
26.025285720825195,0.0,0.7344939,0.2065767,0.5279172,Bill_Clinton,Bill_Clinton,1
14.810709953308105,0.0,0.5317076,0.27654865,0.25515893,Bill_Clinton,Bill_Clinton,1
24.66822052001953,0.0,0.69655216,0.3084704,0.38808176,Bill_Clinton,Bill_Clinton,1
19.852733612060547,0.0,0.60859704,0.25407675,0.3545203,Bill_Clinton,Bill_Clinton,1
16.82814598083496,0.0,0.5335605,0.24670658,0.28685394,Bill_Clinton,Bill_Clinton,1
14.460016250610352,0.0,0.55238456,0.27305362,0.27933094,Bill_Clinton,Bill_Clinton,1
17.82335662841797,0.0,0.5991967,0.26872334,0.33047333,Bill_Clinton,Bill_Clinton,1
16.371294021606445,0.0,0.684832,0.23287416,0.45195782,Bill_Clinton,Bill_Clinton,1
18.182247161865234,0.0,0.5781412,0.2730106,0.3051306,Bill_Clinton,Bill_Clinton,1
21.75887680053711,0.0,0.5812953,0.26257163,0.31872368,Bill_Clinton,Bill_Clinton,1
21.173192977905273,0.0,0.57363707,0.23879269,0.33484438,Bill_Clinton,Bill_Clinton,1
14.95793342590332,0.0,0.7055312,0.24109043,0.46444076,Bill_Clinton,Bill_Clinton,1
13.735167503356934,0.0,0.63837576,0.32736498,0.31101078,Bill_Clinton,Bill_Clinton,1
15.885563850402832,0.0,0.58587146,0.2549188,0.33095264,Bill_Clinton,Bill_Clinton,1
19.911376953125,0.0,0.6938405,0.2934534,0.4003871,John_Howard,John_Howard,1
20.86016082763672,0.0,0.6329415,0.31241637,0.3205251,John_Howard,John_Howard,1
20.47930335998535,0.0,0.6198739,0.2860847,0.33378917,John_Howard,John_Howard,1
23.97365951538086,0.0,0.69519585,0.30447248,0.39072338,John_Howard,John_Howard,1
26.43729019165039,0.0,0.6641315,0.30701846,0.35711306,John_Howard,John_Howard,1
15.237251281738281,0.0,0.58205146,0.28520036,0.2968511,John_Howard,John_Howard,1
19.583385467529297,0.0,0.4848535,0.28009474,0.20475876,John_Howard,John_Howard,1
17.079614639282227,0.0,0.7078825,0.2711548,0.43672773,John_Howard,John_Howard,1
13.265304565429688,0.0,0.68396604,0.3046713,0.37929475,John_Howard,John_Howard,1
14.084789276123047,0.0,0.54828775,0.30657274,0.24171501,John_Howard,John_Howard,1
19.16166114807129,0.0,0.5999341,0.29031295,0.30962116,John_Howard,John_Howard,1
15.347427368164062,0.0,0.6847615,0.3066846,0.3780769,John_Howard,John_Howard,1
23.281251907348633,0.0,0.41502923,0.2955599,0.119469315,John_Howard,John_Howard,1
15.239751815795898,0.0,0.4328717,0.2708224,0.1620493,John_Howard,John_Howard,1
27.162137985229492,0.0,0.49611783,0.2662887,0.22982913,John_Howard,John_Howard,1
13.869293212890625,0.0,0.73686075,0.29718688,0.43967387,John_Howard,John_Howard,1
29.126365661621094,0.0,0.7339467,0.21674538,0.5172013,Nestor_Kirchner,Nestor_Kirchner,1
33.32789611816406,0.0,0.73454523,0.21951208,0.5150331,Nestor_Kirchner,Nestor_Kirchner,1
33.800140380859375,0.0,0.6613322,0.23760247,0.42372972,Nestor_Kirchner,Nestor_Kirchner,1
38.67036437988281,0.0,0.46919322,0.2758242,0.19336903,Nestor_Kirchner,Nestor_Kirchner,1
15.120110511779785,0.0,0.5344577,0.1977559,0.33670178,Nestor_Kirchner,Nestor_Kirchner,1
16.674217224121094,0.0,0.5050266,0.3089743,0.19605228,Nestor_Kirchner,Nestor_Kirchner,1
16.66642951965332,0.0,0.665696,0.23307618,0.43261984,Nestor_Kirchner,Nestor_Kirchner,1
14.268975257873535,0.0,0.5931863,0.21890664,0.37427968,Nestor_Kirchner,Nestor_Kirchner,1
19.03760528564453,0.0,0.6446023,0.24313089,0.4014714,Nestor_Kirchner,Nestor_Kirchner,1
17.004261016845703,0.0,0.60099673,0.19978936,0.4012074,Nestor_Kirchner,Nestor_Kirchner,1
23.210186004638672,0.0,0.6087198,0.24524854,0.36347127,Nestor_Kirchner,Nestor_Kirchner,1
21.575550079345703,0.0,0.6981412,0.2169461,0.48119512,Nestor_Kirchner,Nestor_Kirchner,1
16.920574188232422,0.0,0.5456917,0.19061956,0.35507217,Nestor_Kirchner,Nestor_Kirchner,1
15.437854766845703,0.0,0.5609292,0.17228079,0.3886484,Nestor_Kirchner,Nestor_Kirchner,1
24.840774536132812,0.0,0.7216934,0.24871641,0.47297698,Nestor_Kirchner,Nestor_Kirchner,1
22.121776580810547,0.0,0.43048793,0.23208646,0.19840147,Nestor_Kirchner,Nestor_Kirchner,1
25.79084014892578,0.0,0.7201822,0.22705951,0.49312267,Nestor_Kirchner,Nestor_Kirchner,1
18.152015686035156,0.0,0.72018135,0.21119696,0.5089844,Nestor_Kirchner,Nestor_Kirchner,1
17.048248291015625,0.0,0.720082,0.23342048,0.4866615,Nestor_Kirchner,Nestor_Kirchner,1
21.383499145507812,0.0,0.5431412,0.32478696,0.21835423,Nestor_Kirchner,Nestor_Kirchner,1
37.238468170166016,0.0,0.45315462,0.27954516,0.17360947,Nestor_Kirchner,Nestor_Kirchner,1
28.659622192382812,0.0,0.4796415,0.2569294,0.2227121,Nestor_Kirchner,Nestor_Kirchner,1
15.568817138671875,0.0,0.5704074,0.23657514,0.33383226,Nestor_Kirchner,Nestor_Kirchner,1
18.82077407836914,0.0,0.64147776,0.21164472,0.42983305,Nestor_Kirchner,Nestor_Kirchner,1
17.30019760131836,0.0,0.5114364,0.28742027,0.22401613,Nestor_Kirchner,Nestor_Kirchner,1
23.144397735595703,0.0,0.6173352,0.25678477,0.36055043,Nestor_Kirchner,Nestor_Kirchner,1
20.517332077026367,0.0,0.6170868,0.26097226,0.35611457,Nestor_Kirchner,Nestor_Kirchner,1
14.275161743164062,0.0,0.44366926,0.30026746,0.1434018,Nestor_Kirchner,Nestor_Kirchner,1
20.8015193939209,0.0,0.7287699,0.21135779,0.5174121,Nestor_Kirchner,Nestor_Kirchner,1
24.63934898376465,0.0,0.63801426,0.28648466,0.3515296,Nestor_Kirchner,Nestor_Kirchner,1
29.301950454711914,0.0,0.74536526,0.25496367,0.4904016,Nestor_Kirchner,Nestor_Kirchner,1
31.115276336669922,0.0,0.63827217,0.25874904,0.37952313,Nestor_Kirchner,Nestor_Kirchner,1
14.2897310256958,0.0,0.44708136,0.16237909,0.28470227,Tom_Cruise,Tom_Cruise,1
14.379257202148438,0.0,0.7102144,0.21927142,0.49094296,Tom_Cruise,Tom_Cruise,1
16.972169876098633,0.0,0.46028584,0.1585309,0.30175495,Tom_Cruise,Tom_Cruise,1
17.487276077270508,0.0,0.70310724,0.22031422,0.48279303,Tom_Cruise,Tom_Cruise,1
16.040666580200195,0.0,0.67762387,0.2240433,0.45358056,Tom_Cruise,Tom_Cruise,1
13.548810958862305,0.0,0.62500536,0.22888932,0.39611605,Tom_Cruise,Tom_Cruise,1
16.33735466003418,0.0,0.5520652,0.16253018,0.389535,Tom_Cruise,Tom_Cruise,1
21.358104705810547,0.0,0.56031656,0.17521235,0.3851042,Tom_Cruise,Tom_Cruise,1
14.57158088684082,0.0,0.6548435,0.25669086,0.39815265,Michael_Schumacher,Michael_Schumacher,1
33.115562438964844,0.0,0.55638,0.21314007,0.3432399,Michael_Schumacher,Michael_Schumacher,1
24.09405517578125,0.0,0.4783603,0.25400558,0.22435471,Michael_Schumacher,Michael_Schumacher,1
16.928939819335938,0.0,0.35084316,0.24962163,0.10122153,Michael_Schumacher,Michael_Schumacher,1
29.988178253173828,0.0,0.5453117,0.24479136,0.30052033,Michael_Schumacher,Michael_Schumacher,1
26.383930206298828,0.0,0.31573808,0.22254935,0.09318873,Michael_Schumacher,Michael_Schumacher,1
28.770488739013672,0.0,0.5254814,0.23383719,0.29164422,Michael_Schumacher,Michael_Schumacher,1
13.371986389160156,0.0,0.6391659,0.24958597,0.3895799,Michael_Schumacher,Michael_Schumacher,1
16.215099334716797,0.0,0.54733026,0.25946254,0.28786772,Michael_Schumacher,Michael_Schumacher,1
12.821393966674805,0.0,0.5722741,0.26333869,0.3089354,Michael_Schumacher,Michael_Schumacher,1
24.804574966430664,0.0,0.37179458,0.25406113,0.11773345,Michael_Schumacher,Michael_Schumacher,1
21.522586822509766,0.0,0.65231836,0.23872566,0.4135927,Michael_Schumacher,Michael_Schumacher,1
13.626879692077637,0.0,0.5623523,0.27506548,0.28728682,Michael_Schumacher,Michael_Schumacher,1
25.645709991455078,0.0,0.5764507,0.23323998,0.34321073,Michael_Schumacher,Michael_Schumacher,1
28.18359375,0.0,0.3467806,0.21745719,0.12932341,Michael_Schumacher,Michael_Schumacher,1
29.060134887695312,0.0,0.6508727,0.22774681,0.4231259,Michael_Schumacher,Michael_Schumacher,1
22.79010581970215,0.0,0.69957656,0.22516373,0.47441283,Gonzalo_Sanchez_de_Lozada,Gonzalo_Sanchez_de_Lozada,1
13.607551574707031,0.0,0.60687554,0.21896145,0.3879141,Gonzalo_Sanchez_de_Lozada,Gonzalo_Sanchez_de_Lozada,1
20.623680114746094,0.0,0.6843602,0.22326744,0.46109277,Gonzalo_Sanchez_de_Lozada,Gonzalo_Sanchez_de_Lozada,1
16.443973541259766,0.0,0.69083035,0.22965008,0.46118027,Gonzalo_Sanchez_de_Lozada,Gonzalo_Sanchez_de_Lozada,1
17.889236450195312,0.0,0.51988256,0.21455438,0.3053282,Gonzalo_Sanchez_de_Lozada,Gonzalo_Sanchez_de_Lozada,1
17.716712951660156,0.0,0.6456865,0.22670755,0.41897896,Gonzalo_Sanchez_de_Lozada,Gonzalo_Sanchez_de_Lozada,1
21.32258415222168,0.0,0.6306663,0.20996396,0.42070234,Gonzalo_Sanchez_de_Lozada,Gonzalo_Sanchez_de_Lozada,1
17.15064239501953,0.0,0.4955799,0.22454485,0.27103505,Gonzalo_Sanchez_de_Lozada,Gonzalo_Sanchez_de_Lozada,1
17.636245727539062,0.0,0.6221376,0.22909224,0.39304537,Gonzalo_Sanchez_de_Lozada,Gonzalo_Sanchez_de_Lozada,1
20.274784088134766,0.0,0.51552343,0.23764835,0.27787507,Gonzalo_Sanchez_de_Lozada,Gonzalo_Sanchez_de_Lozada,1
21.018291473388672,0.0,0.49997318,0.24995084,0.25002235,Gonzalo_Sanchez_de_Lozada,Gonzalo_Sanchez_de_Lozada,1
15.154594421386719,0.0,0.6319433,0.23301408,0.3989292,Gonzalo_Sanchez_de_Lozada,Gonzalo_Sanchez_de_Lozada,1
23.652936935424805,0.0,0.5940087,0.2349641,0.35904458,Jean_Charest,Jean_Charest,1
24.567928314208984,0.0,0.61419624,0.25853607,0.35566017,Jean_Charest,Jean_Charest,1
34.42253112792969,0.0,0.651852,0.2535279,0.3983241,Jean_Charest,Jean_Charest,1
17.966896057128906,0.0,0.6403793,0.21253823,0.42784107,Jean_Charest,Jean_Charest,1
15.519012451171875,0.0,0.609424,0.2562343,0.3531897,Jean_Charest,Jean_Charest,1
15.239519119262695,0.0,0.5260815,0.22832671,0.2977548,Jean_Charest,Jean_Charest,1
25.600309371948242,0.0,0.6543312,0.22452608,0.42980513,Jean_Charest,Jean_Charest,1
16.6343994140625,0.0,0.4107353,0.20612311,0.2046122,Jean_Charest,Jean_Charest,1
16.209917068481445,0.0,0.7585484,0.20345625,0.5550921,Jean_Charest,Jean_Charest,1
27.365217208862305,0.0,0.5491658,0.23964776,0.30951804,Jean_Charest,Jean_Charest,1
20.171249389648438,0.0,0.7662661,0.19664879,0.56961733,Jean_Charest,Jean_Charest,1
13.678277969360352,0.0,0.5575566,0.25658444,0.3009722,Jean_Charest,Jean_Charest,1
13.498581886291504,0.0,0.7243942,0.20546907,0.51892513,Jean_Charest,Jean_Charest,1
17.956554412841797,0.0,0.5526215,0.22954854,0.32307294,Jean_Charest,Jean_Charest,1
16.89912986755371,0.0,0.6952778,0.20404133,0.49123648,Jean_Charest,Jean_Charest,1
18.23482894897461,0.0,0.5764462,0.20972869,0.3667175,Jean_Charest,Jean_Charest,1
14.484810829162598,0.0,0.5545243,0.25957158,0.29495272,Joe_Lieberman,Joe_Lieberman,1
28.687000274658203,0.0,0.6429257,0.29464978,0.3482759,Joe_Lieberman,Joe_Lieberman,1
23.852096557617188,0.0,0.69367516,0.28904697,0.4046282,Joe_Lieberman,Joe_Lieberman,1
14.931310653686523,0.0,0.6730817,0.28350395,0.38957775,Joe_Lieberman,Joe_Lieberman,1
19.063823699951172,0.0,0.68422914,0.30121607,0.38301307,Joe_Lieberman,Joe_Lieberman,1
14.442766189575195,0.0,0.636781,0.3140385,0.3227425,Joe_Lieberman,Joe_Lieberman,1
15.396374702453613,0.0,0.5501049,0.2762422,0.27386272,Joe_Lieberman,Joe_Lieberman,1
18.8824462890625,0.0,0.65977174,0.30071834,0.3590534,Joe_Lieberman,Joe_Lieberman,1
27.22186279296875,0.0,0.6136513,0.27823985,0.33541143,Joe_Lieberman,Joe_Lieberman,1
18.397560119628906,0.0,0.7173854,0.28919986,0.42818555,Joe_Lieberman,Joe_Lieberman,1
13.544036865234375,0.0,0.5171497,0.27692562,0.24022406,Joe_Lieberman,Joe_Lieberman,1
14.68004035949707,0.0,0.44108027,0.23807664,0.20300363,Joe_Lieberman,Joe_Lieberman,1
14.398630142211914,0.0,0.6492475,0.23580916,0.41343838,Kofi_Annan,Kofi_Annan,1
14.892294883728027,0.0,0.59836733,0.26005992,0.3383074,Kofi_Annan,Kofi_Annan,1
14.934370040893555,0.0,0.70585185,0.32446098,0.38139087,Kofi_Annan,Kofi_Annan,1
22.05484390258789,0.0,0.60582274,0.31854272,0.28728002,Kofi_Annan,Kofi_Annan,1
16.482460021972656,0.0,0.65389496,0.23912558,0.41476938,Kofi_Annan,Kofi_Annan,1
23.270767211914062,0.0,0.65366906,0.30286875,0.3508003,Kofi_Annan,Kofi_Annan,1
13.131974220275879,0.0,0.6117829,0.33907375,0.27270916,Kofi_Annan,Kofi_Annan,1
15.038204193115234,0.0,0.65278816,0.27986658,0.3729216,Kofi_Annan,Kofi_Annan,1
19.599390029907227,0.0,0.5943466,0.27110392,0.32324266,Kofi_Annan,Kofi_Annan,1
19.523439407348633,0.0,0.5624631,0.2934702,0.2689929,Kofi_Annan,Kofi_Annan,1
16.32701873779297,0.0,0.62734276,0.34078178,0.28656098,Kofi_Annan,Kofi_Annan,1
13.525856018066406,0.0,0.68244624,0.34585097,0.33659527,Kofi_Annan,Kofi_Annan,1
15.371420860290527,0.0,0.61319184,0.27968115,0.3335107,Kofi_Annan,Kofi_Annan,1
13.516757011413574,0.0,0.5980762,0.26511836,0.33295786,Kofi_Annan,Kofi_Annan,1
18.482927322387695,0.0,0.7041299,0.26982898,0.4343009,Kofi_Annan,Kofi_Annan,1
24.92102813720703,0.0,0.6591468,0.32632634,0.33282045,Kofi_Annan,Kofi_Annan,1
13.654081344604492,0.0,0.54196346,0.32477453,0.21718892,Kofi_Annan,Kofi_Annan,1
14.912768363952637,0.0,0.7437419,0.20648846,0.5372535,Kofi_Annan,Kofi_Annan,1
16.824478149414062,0.0,0.72821957,0.21388061,0.51433897,Kofi_Annan,Kofi_Annan,1
18.812353134155273,0.0,0.74313486,0.22243738,0.5206975,Kofi_Annan,Kofi_Annan,1
18.499034881591797,0.0,0.80702627,0.22351271,0.58351356,Kofi_Annan,Kofi_Annan,1
17.22045135498047,0.0,0.5729216,0.38110644,0.19181514,Kofi_Annan,Kofi_Annan,1
20.947376251220703,0.0,0.6060164,0.38642025,0.21959615,Kofi_Annan,Kofi_Annan,1
21.220481872558594,0.0,0.7006767,0.22096166,0.47971502,Kofi_Annan,Kofi_Annan,1
27.420480728149414,0.0,0.7930122,0.2234749,0.5695373,Kofi_Annan,Kofi_Annan,1
14.587699890136719,0.0,0.59075665,0.35530826,0.23544839,Kofi_Annan,Kofi_Annan,1
26.143798828125,0.0,0.6925336,0.26990375,0.42262986,Kofi_Annan,Kofi_Annan,1
