split,subset,identity,image_name,image_path,det_score
train,gallery,Jack_Straw,Jack_Straw_0002.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0002.jpg,0.9984050989151001
train,gallery,Jack_Straw,Jack_Straw_0016.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0016.jpg,0.9987878799438477
train,gallery,Jack_Straw,Jack_Straw_0003.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0003.jpg,0.9992327094078064
train,gallery,Jack_Straw,Jack_Straw_0015.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0015.jpg,0.9981149435043335
train,gallery,Jack_Straw,Jack_Straw_0001.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0001.jpg,0.9980500936508179
train,gallery,Jack_Straw,Jack_Straw_0028.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0028.jpg,0.9984723329544067
train,gallery,Jack_Straw,Jack_Straw_0010.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0010.jpg,0.9981589317321777
train,gallery,Jack_Straw,Jack_Straw_0005.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0005.jpg,0.9987324476242065
train,gallery,Jack_Straw,Jack_Straw_0011.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0011.jpg,0.9959766268730164
train,gallery,Jack_Straw,Jack_Straw_0007.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0007.jpg,0.9982224702835083
train,gallery,Jack_Straw,Jack_Straw_0013.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0013.jpg,0.9982076287269592
train,gallery,Jack_Straw,Jack_Straw_0012.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0012.jpg,0.9977403879165649
train,gallery,Jack_Straw,Jack_Straw_0006.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0006.jpg,0.9975208044052124
train,gallery,Jack_Straw,Jack_Straw_0023.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0023.jpg,0.99769127368927
train,gallery,Jack_Straw,Jack_Straw_0022.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0022.jpg,0.997805118560791
train,gallery,Jack_Straw,Jack_Straw_0020.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0020.jpg,0.9985371828079224
train,gallery,Jack_Straw,Jack_Straw_0008.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0008.jpg,0.9973995685577393
train,gallery,Jack_Straw,Jack_Straw_0019.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0019.jpg,0.9989567995071411
train,gallery,Jack_Straw,Jack_Straw_0025.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0025.jpg,0.9983914494514465
train,gallery,Jack_Straw,Jack_Straw_0024.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0024.jpg,0.9971702098846436
train,gallery,Jack_Straw,Jack_Straw_0018.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0018.jpg,0.9985228776931763
train,gallery,Jack_Straw,Jack_Straw_0026.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Jack_Straw/Jack_Straw_0026.jpg,0.9989734888076782
train,gallery,Tang_Jiaxuan,Tang_Jiaxuan_0009.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Tang_Jiaxuan/Tang_Jiaxuan_0009.jpg,0.9990116357803345
train,gallery,Tang_Jiaxuan,Tang_Jiaxuan_0004.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Tang_Jiaxuan/Tang_Jiaxuan_0004.jpg,0.9996533989906311
train,gallery,Tang_Jiaxuan,Tang_Jiaxuan_0010.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Tang_Jiaxuan/Tang_Jiaxuan_0010.jpg,0.9997014999389648
train,gallery,Tang_Jiaxuan,Tang_Jiaxuan_0005.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Tang_Jiaxuan/Tang_Jiaxuan_0005.jpg,0.9997562170028687
train,gallery,Tang_Jiaxuan,Tang_Jiaxuan_0007.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Tang_Jiaxuan/Tang_Jiaxuan_0007.jpg,0.9996058344841003
train,gallery,Tang_Jiaxuan,Tang_Jiaxuan_0006.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Tang_Jiaxuan/Tang_Jiaxuan_0006.jpg,0.999484121799469
train,gallery,Tang_Jiaxuan,Tang_Jiaxuan_0002.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Tang_Jiaxuan/Tang_Jiaxuan_0002.jpg,0.9995568990707397
train,gallery,Tang_Jiaxuan,Tang_Jiaxuan_0003.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Tang_Jiaxuan/Tang_Jiaxuan_0003.jpg,0.9994941353797913
train,gallery,Bill_Clinton,Bill_Clinton_0024.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0024.jpg,0.9989820122718811
train,gallery,Bill_Clinton,Bill_Clinton_0018.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0018.jpg,0.9993630051612854
train,gallery,Bill_Clinton,Bill_Clinton_0025.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0025.jpg,0.9992421269416809
train,gallery,Bill_Clinton,Bill_Clinton_0027.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0027.jpg,0.997732400894165
train,gallery,Bill_Clinton,Bill_Clinton_0026.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0026.jpg,0.9993115067481995
train,gallery,Bill_Clinton,Bill_Clinton_0022.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0022.jpg,0.999233067035675
train,gallery,Bill_Clinton,Bill_Clinton_0023.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0023.jpg,0.9994228482246399
train,gallery,Bill_Clinton,Bill_Clinton_0009.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0009.jpg,0.9997988343238831
train,gallery,Bill_Clinton,Bill_Clinton_0021.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0021.jpg,0.9989781975746155
train,gallery,Bill_Clinton,Bill_Clinton_0020.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0020.jpg,0.9992035627365112
train,gallery,Bill_Clinton,Bill_Clinton_0008.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0008.jpg,0.9996210336685181
train,gallery,Bill_Clinton,Bill_Clinton_0005.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0005.jpg,0.99909508228302
train,gallery,Bill_Clinton,Bill_Clinton_0010.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0010.jpg,0.9997177720069885
train,gallery,Bill_Clinton,Bill_Clinton_0004.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0004.jpg,0.9990437626838684
train,gallery,Bill_Clinton,Bill_Clinton_0006.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0006.jpg,0.9996300935745239
train,gallery,Bill_Clinton,Bill_Clinton_0013.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0013.jpg,0.9993495345115662
train,gallery,Bill_Clinton,Bill_Clinton_0017.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0017.jpg,0.9993100762367249
train,gallery,Bill_Clinton,Bill_Clinton_0003.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0003.jpg,0.9992304444313049
train,gallery,Bill_Clinton,Bill_Clinton_0002.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0002.jpg,0.9993138313293457
train,gallery,Bill_Clinton,Bill_Clinton_0016.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0016.jpg,0.9994368553161621
train,gallery,Bill_Clinton,Bill_Clinton_0014.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0014.jpg,0.9992409348487854
train,gallery,Bill_Clinton,Bill_Clinton_0015.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0015.jpg,0.9993016123771667
train,gallery,Bill_Clinton,Bill_Clinton_0029.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Bill_Clinton/Bill_Clinton_0029.jpg,0.9991464614868164
train,gallery,John_Howard,John_Howard_0001.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/John_Howard/John_Howard_0001.jpg,0.9989727735519409
train,gallery,John_Howard,John_Howard_0014.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/John_Howard/John_Howard_0014.jpg,0.9994747042655945
train,gallery,John_Howard,John_Howard_0016.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/John_Howard/John_Howard_0016.jpg,0.999316930770874
train,gallery,John_Howard,John_Howard_0003.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/John_Howard/John_Howard_0003.jpg,0.99946129322052
train,gallery,John_Howard,John_Howard_0017.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/John_Howard/John_Howard_0017.jpg,0.9992061853408813
train,gallery,John_Howard,John_Howard_0013.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/John_Howard/John_Howard_0013.jpg,0.9997484683990479
train,gallery,John_Howard,John_Howard_0006.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/John_Howard/John_Howard_0006.jpg,0.9987660646438599
train,gallery,John_Howard,John_Howard_0012.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/John_Howard/John_Howard_0012.jpg,0.9993253946304321
train,gallery,John_Howard,John_Howard_0004.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/John_Howard/John_Howard_0004.jpg,0.9996975660324097
train,gallery,John_Howard,John_Howard_0010.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/John_Howard/John_Howard_0010.jpg,0.9993563294410706
train,gallery,John_Howard,John_Howard_0011.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/John_Howard/John_Howard_0011.jpg,0.9989696741104126
train,gallery,John_Howard,John_Howard_0005.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/John_Howard/John_Howard_0005.jpg,0.9991193413734436
train,gallery,John_Howard,John_Howard_0009.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/John_Howard/John_Howard_0009.jpg,0.9994863867759705
train,gallery,John_Howard,John_Howard_0019.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/John_Howard/John_Howard_0019.jpg,0.9995136260986328
train,gallery,John_Howard,John_Howard_0018.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/John_Howard/John_Howard_0018.jpg,0.9990684986114502
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0023.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0023.jpg,0.9986925721168518
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0036.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0036.jpg,0.9990754127502441
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0022.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0022.jpg,0.9985547661781311
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0034.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0034.jpg,0.999369204044342
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0008.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0008.jpg,0.9991768002510071
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0009.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0009.jpg,0.9985334873199463
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0021.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0021.jpg,0.9989482164382935
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0035.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0035.jpg,0.9993581175804138
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0019.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0019.jpg,0.999049723148346
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0031.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0031.jpg,0.9991490840911865
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0025.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0025.jpg,0.9992548227310181
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0018.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0018.jpg,0.9990754127502441
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0026.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0026.jpg,0.9992937445640564
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0032.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0032.jpg,0.9958827495574951
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0033.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0033.jpg,0.9991788268089294
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0027.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0027.jpg,0.9990313053131104
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0002.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0002.jpg,0.999040424823761
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0016.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0016.jpg,0.9989311099052429
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0003.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0003.jpg,0.9994222521781921
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0015.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0015.jpg,0.9989762306213379
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0001.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0001.jpg,0.9987701177597046
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0029.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0029.jpg,0.9983594417572021
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0010.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0010.jpg,0.999065101146698
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0004.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0004.jpg,0.9971425533294678
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0011.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0011.jpg,0.9994021654129028
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0007.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0007.jpg,0.9983656406402588
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0013.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0013.jpg,0.9993005394935608
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0012.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0012.jpg,0.9987049102783203
train,gallery,Nestor_Kirchner,Nestor_Kirchner_0006.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Nestor_Kirchner/Nestor_Kirchner_0006.jpg,0.9987889528274536
train,gallery,Tom_Cruise,Tom_Cruise_0009.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Tom_Cruise/Tom_Cruise_0009.jpg,0.9992232918739319
train,gallery,Tom_Cruise,Tom_Cruise_0001.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Tom_Cruise/Tom_Cruise_0001.jpg,0.999234139919281
train,gallery,Tom_Cruise,Tom_Cruise_0002.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Tom_Cruise/Tom_Cruise_0002.jpg,0.9989187121391296
train,gallery,Tom_Cruise,Tom_Cruise_0003.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Tom_Cruise/Tom_Cruise_0003.jpg,0.9988292455673218
train,gallery,Tom_Cruise,Tom_Cruise_0007.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Tom_Cruise/Tom_Cruise_0007.jpg,0.9993088841438293
train,gallery,Tom_Cruise,Tom_Cruise_0004.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Tom_Cruise/Tom_Cruise_0004.jpg,0.9992698431015015
train,gallery,Tom_Cruise,Tom_Cruise_0010.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Tom_Cruise/Tom_Cruise_0010.jpg,0.999289333820343
train,gallery,Tom_Cruise,Tom_Cruise_0005.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Tom_Cruise/Tom_Cruise_0005.jpg,0.9993051886558533
train,gallery,Michael_Schumacher,Michael_Schumacher_0001.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Michael_Schumacher/Michael_Schumacher_0001.jpg,0.9992955327033997
train,gallery,Michael_Schumacher,Michael_Schumacher_0014.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Michael_Schumacher/Michael_Schumacher_0014.jpg,0.9962939023971558
train,gallery,Michael_Schumacher,Michael_Schumacher_0016.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Michael_Schumacher/Michael_Schumacher_0016.jpg,0.9997087717056274
train,gallery,Michael_Schumacher,Michael_Schumacher_0003.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Michael_Schumacher/Michael_Schumacher_0003.jpg,0.9998162984848022
train,gallery,Michael_Schumacher,Michael_Schumacher_0007.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Michael_Schumacher/Michael_Schumacher_0007.jpg,0.9988773465156555
train,gallery,Michael_Schumacher,Michael_Schumacher_0006.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Michael_Schumacher/Michael_Schumacher_0006.jpg,0.9991222023963928
train,gallery,Michael_Schumacher,Michael_Schumacher_0012.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Michael_Schumacher/Michael_Schumacher_0012.jpg,0.9988994598388672
train,gallery,Michael_Schumacher,Michael_Schumacher_0004.jpg,/Users/admin/Desktop/reliable_rejection_under_degradation/verification_svm_faceDetectionScore/dataset_split/train/gallery_cropped/Michael_Schumacher/Michael_Schumacher_0004.jpg,0.9993982315063477
